Proptype,Locality,Count,lat,lng,ROI
RUMAH TERES - TENGAH,"TAMAN ORKID SEK 24, KLANG",19,3.0911661,101.4218495,34.93913666
RUMAH TERES - TENGAH,"TAMAN PADI EMAS, KUALA SELANGOR",10,3.416708,101.1889789,38.5659228
RUMAH TERES - TENGAH,"TAMAN PADU PERMAI, SABAK BERNAM",76,3.664221,100.9938949,26.96752583
RUMAH TERES - TENGAH,"TAMAN PAHLAWAN, KUALA LANGAT",150,2.912825,101.4800602,30.23896887
RUMAH TERES - TENGAH,"TAMAN PAIK SIONG HULU SELANGOR, HULU SELANGOR",16,3.667363,101.527376,24.73387136
RUMAH TERES - TENGAH,"TAMAN PAIK SIONG PETALING, PETALING",13,3.062055,101.644213,42.81102963
RUMAH TERES - TENGAH,"TAMAN PALING JAYA, ULU LANGAT",21,2.95661,101.840692,37.81891202
RUMAH TERES - TENGAH,"TAMAN PALM GROVE, KLANG",109,3.0259089,101.4332051,36.14634489
RUMAH TERES - TENGAH,"TAMAN PANDAMARAN PERMAI/KOTA PENDAMAR, KLANG",13,2.9837238,101.416136,59.39552452
RUMAH TERES - TENGAH,"TAMAN PANDAN INDAH, ULU LANGAT",325,3.133358,101.7649102,32.28222238
RUMAH TERES - TENGAH,"TAMAN PANDAN JAYA, ULU LANGAT",104,3.13536,101.74014,28.8117597
RUMAH TERES - TENGAH,"TAMAN PANDAN MEWAH, ULU LANGAT",144,3.128024,101.765479,34.17139968
RUMAH TERES - TENGAH,"TAMAN PANDAN PERDANA, ULU LANGAT",429,3.127213,101.7425851,33.00656413
RUMAH TERES - TENGAH,"TAMAN PANDAN RIA, ULU LANGAT",19,3.1393521,101.7608783,28.12696423
RUMAH TERES - TENGAH,"TAMAN PANGLIMA, KUALA LANGAT",16,2.90985,101.4693131,29.66864623
RUMAH TERES - TENGAH,"TAMAN PANTAI INDAH KLANG, KLANG",51,3.0271969,101.4435308,37.72659974
RUMAH TERES - TENGAH,"TAMAN PANTAI SEPANG PUTRA, SEPANG",87,2.62421,101.7104468,35.22563792
RUMAH TERES - TENGAH,"TAMAN PASIR MAS, ULU LANGAT",28,2.983023,101.7853171,41.2008613
RUMAH TERES - TENGAH,"TAMAN PELANGI GOMBAK, GOMBAK",71,3.207966,101.6931121,34.52785739
RUMAH TERES - TENGAH,"TAMAN PELANGI KUALA LUMPUR, KUALA LUMPUR",13,3.207966,101.6931121,40.17736737
RUMAH TERES - TENGAH,"TAMAN PELANGI SEMENYIH 2, ULU LANGAT",149,2.9158614,101.8666285,30.58231219
RUMAH TERES - TENGAH,"TAMAN PELANGI SEMENYIH, ULU LANGAT",475,2.937066,101.8636459,30.19231037
RUMAH TERES - TENGAH,"TAMAN PELANGI TG SEPAT, KUALA LANGAT",47,2.660623,101.5544542,29.35405393
RUMAH TERES - TENGAH,"TAMAN PENDAMAR INDAH 3, KLANG",49,2.982161,101.4241489,35.92436013
RUMAH TERES - TENGAH,"TAMAN PENDAMAR INDAH, KLANG",213,2.9811721,101.4268174,29.78032423
RUMAH TERES - TENGAH,"TAMAN PERDANA SG BESAR, SABAK BERNAM",30,3.66446,100.9882411,27.0710451
RUMAH TERES - TENGAH,"TAMAN PERDANA SG PELIK, SEPANG",17,2.647902,101.71724,35.36461025
RUMAH TERES - TENGAH,"TAMAN PEREPAT INDAH, KLANG",87,3.0990299,101.3537433,32.12876154
RUMAH TERES - TENGAH,"TAMAN PEREPAT PERMAI (P/L 3432, KLANG",17,3.139796,101.3678359,16.24478484
RUMAH TERES - TENGAH,"TAMAN PERINDUSTRIAN HIJAU, GOMBAK",15,3.3300812,101.5765558,21.49173456
RUMAH TERES - TENGAH,"TAMAN PERKASA INDAH, ULU LANGAT",12,3.100263,101.800045,25.69360951
RUMAH TERES - TENGAH,"TAMAN PERKASA, ULU LANGAT",11,3.102518,101.7982919,34.34407071
RUMAH TERES - TENGAH,"TAMAN PERMAI JAYA ULU LANGAT, ULU LANGAT",25,3.130285,101.7758869,21.93066297
RUMAH TERES - TENGAH,"TAMAN PERMAI (KAJANG), ULU LANGAT",14,2.985948,101.8055441,35.43079727
RUMAH TERES - TENGAH,"TAMAN PERMAI (SEMENYIH), ULU LANGAT",22,2.945714,101.837907,39.51367719
RUMAH TERES - TENGAH,"TAMAN PERMATA, GOMBAK",208,3.206724,101.752124,33.48928834
RUMAH TERES - TENGAH,"TAMAN PERPADUAN, SABAK BERNAM",60,3.760651,100.9650211,20.82033783
RUMAH TERES - TENGAH,"TAMAN PERPAT PERMAI (P/L 6774), KLANG",11,3.139796,101.3678359,27.8704699
RUMAH TERES - TENGAH,"TAMAN PERSIARAN DESA, KUALA LUMPUR",15,3.123177,101.6864161,20.75718668
RUMAH TERES - TENGAH,"TAMAN PERTAMA KUALA LUMPUR, KUALA LUMPUR",38,3.111893,101.7308711,33.07236302
RUMAH TERES - TENGAH,"TAMAN PERTAMA SABAK BERNAM, SABAK BERNAM",38,3.755297,100.9813759,29.38653784
RUMAH TERES - TENGAH,"TAMAN PERTIWI, KUALA LANGAT",15,2.892083,101.473389,24.80731115
RUMAH TERES - TENGAH,"TAMAN PERWIRA SABAK BERNAM, SABAK BERNAM",16,3.663678,101.015892,32.92628896
RUMAH TERES - TENGAH,"TAMAN PERWIRA/TAMAN SETIA GOMBAK, GOMBAK",18,3.2275957,101.717504,29.676262
RUMAH TERES - TENGAH,"TAMAN PERWIRA TPG, KUALA LANGAT",60,2.9395791,101.4757997,29.59921509
RUMAH TERES - TENGAH,"TAMAN PETALING, KLANG",73,3.024329,101.4388538,33.94603273
RUMAH TERES - TENGAH,"TAMAN PINANG RAJA, KLANG",26,3.043061,101.4406571,43.42628453
RUMAH TERES - TENGAH,"TAMAN PINANG RAJA P/L 948, KLANG",11,3.043061,101.4406571,43.76448557
RUMAH TERES - TENGAH,"TAMAN PINGGIRAN DELIMA, ULU LANGAT",24,3.122606,101.8095491,38.22736979
RUMAH TERES - TENGAH,"TAMAN PINGGIRAN INDAH, GOMBAK",96,3.25126,101.6925469,29.66114492
RUMAH TERES - TENGAH,"TAMAN PINGGIRAN MAHKOTA (CHERAS), ULU LANGAT",37,3.122606,101.8095491,34.14923659
RUMAH TERES - TENGAH,"TAMAN PINGGIRAN PELANGI, GOMBAK",79,3.296764,101.552332,38.71484396
RUMAH TERES - TENGAH,"TAMAN PINGGIRAN PERMATA, GOMBAK",16,3.255886,101.7009331,21.69021047
RUMAH TERES - TENGAH,"TAMAN PINGGIRAN PUTRA SEKSYEN 2, PETALING",186,2.9912231,101.6762855,36.68843329
RUMAH TERES - TENGAH,"TAMAN PINGGIRAN SAUJANA, ULU LANGAT",25,3.017612,101.8028779,36.91892879
RUMAH TERES - TENGAH,"TAMAN PRIMA PELANGI, KUALA LUMPUR",59,3.1786135,101.6471916,30.84474532
RUMAH TERES - TENGAH,"TAMAN PRIMA SAUJANA, ULU LANGAT",180,2.97932,101.813679,32.44779733
RUMAH TERES - TENGAH,"TAMAN PRIMA TROPIKA, SEPANG",100,2.979487,101.666277,35.69933815
RUMAH TERES - TENGAH,"TAMAN PUCHONG IMPIAN, PETALING",14,2.993254,101.6221079,22.10725623
RUMAH TERES - TENGAH,"TAMAN PUCHONG INDAH, PETALING",163,3.011548,101.6067352,37.91392259
RUMAH TERES - TENGAH,"TAMAN PUCHONG INTAN, PETALING",177,3.016978,101.606139,34.15225922
RUMAH TERES - TENGAH,"TAMAN PUCHONG PERDANA, PETALING",240,3.006959,101.604533,33.91045836
RUMAH TERES - TENGAH,"TAMAN PUCHONG PRIMA, PETALING",296,2.999424,101.59645,33.4471315
RUMAH TERES - TENGAH,"TAMAN PUCHONG TEKALI, PETALING",74,2.981457,101.5963031,33.48753031
RUMAH TERES - TENGAH,"TAMAN PUCHONG UTAMA, PETALING",884,2.9917412,101.6156008,35.28232156
RUMAH TERES - TENGAH,"TAMAN PUNCAK JALIL, PETALING",1867,3.017074,101.6755268,36.46360249
RUMAH TERES - TENGAH,"TAMAN PUNCAK KINRARA, PETALING",40,3.040283,101.635398,32.64562019
RUMAH TERES - TENGAH,"TAMAN PUTERI SUBANG, PETALING",62,3.167375,101.5365352,31.38863054
RUMAH TERES - TENGAH,"TAMAN PUTRA (AMPANG), ULU LANGAT",111,3.121012,101.7632779,34.87686155
RUMAH TERES - TENGAH,"TAMAN PUTRA BARU, KLANG",21,3.1341761,101.389669,26.21321281
RUMAH TERES - TENGAH,"TAMAN PUTRA BUDIMAN, ULU LANGAT",43,3.011381,101.736211,32.0351946
RUMAH TERES - TENGAH,"TAMAN PUTRA (DENGKIL), SEPANG",23,2.968621,101.6118421,32.46188594
RUMAH TERES - TENGAH,"TAMAN PUTRA IMPIANA, SEPANG",132,2.977284,101.6017481,31.6176826
RUMAH TERES - TENGAH,"TAMAN PUTRA INDAH, PETALING",107,3.0451014,101.701848,35.55082173
RUMAH TERES - TENGAH,"TAMAN PUTRA PERDANA, SEPANG",778,2.945587,101.608317,40.2837546
RUMAH TERES - TENGAH,"TAMAN PUTRA PERMAI, PETALING",304,2.99772,101.6696801,33.190646
RUMAH TERES - TENGAH,"TAMAN PUTRA PRIMA, SEPANG",568,2.9733142,101.5901833,34.24882164
RUMAH TERES - TENGAH,"TAMAN PUTRA SULAIMAN, ULU LANGAT",23,3.150537,101.7485111,25.48782503
RUMAH TERES - TENGAH,"TAMAN PUTRI JAYA, ULU LANGAT",227,3.065079,101.760953,36.23523661
RUMAH TERES - TENGAH,"TAMAN RADIN JAYA, KUALA SELANGOR",10,3.427505,101.1642901,31.89860439
RUMAH TERES - TENGAH,"TAMAN RAINBOW, KUALA LUMPUR",30,3.19438,101.6828971,41.48268991
RUMAH TERES - TENGAH,"TAMAN RAJA TUN UDA, ULU LANGAT",12,2.9395495,101.8395875,34.4321799
RUMAH TERES - TENGAH,"TAMAN RAJA UDA, KLANG",26,3.0148403,101.405883,26.62242447
RUMAH TERES - TENGAH,"TAMAN RAJAWALI, KUALA LUMPUR",10,3.09561,101.74248,29.26411487
RUMAH TERES - TENGAH,"TAMAN RAJEE/SURIA, KLANG",25,3.0448516,101.44471,24.63270433
RUMAH TERES - TENGAH,"TAMAN RAKAN, ULU LANGAT",127,3.034374,101.7836219,37.34032384
RUMAH TERES - TENGAH,"TAMAN RAKYAT, KUALA LUMPUR",19,3.104199,101.7442271,36.6637313
RUMAH TERES - TENGAH,"TAMAN RAMAL INDAH, ULU LANGAT",10,2.982188,101.7568778,32.4961836
RUMAH TERES - TENGAH,"TAMAN RAMBAI INDAH, KUALA LANGAT",22,2.883883,101.494098,21.30902951
RUMAH TERES - TENGAH,"TAMAN RANTAU PANJANG OFF JLN KAPAR, KLANG",40,3.0708518,101.4129443,33.23882871
RUMAH TERES - TENGAH,"TAMAN RASA, HULU SELANGOR",13,3.4893213,101.6314212,20.0429577
RUMAH TERES - TENGAH,"TAMAN RASA SAYANG, ULU LANGAT",19,3.074804,101.7579229,38.47893245
RUMAH TERES - TENGAH,"TAMAN RASA UTAMA, HULU SELANGOR",53,3.4893213,101.6314212,33.65563225
RUMAH TERES - TENGAH,"TAMAN RASHNA, KLANG",67,3.05816,101.4780211,31.5599884
RUMAH TERES - TENGAH,"TAMAN RASMI JAYA, GOMBAK",47,3.153206,101.770191,34.59846343
RUMAH TERES - TENGAH,"TAMAN RAWANG, GOMBAK",16,3.330518,101.586663,43.12400842
RUMAH TERES - TENGAH,"TAMAN RAWANG JAYA, GOMBAK",14,3.332614,101.5717871,36.53119208
RUMAH TERES - TENGAH,"TAMAN RAWANG PERDANA, GOMBAK",379,3.330518,101.586663,37.65708985
RUMAH TERES - TENGAH,"TAMAN RAWANG TIN, GOMBAK",28,3.3182552,101.5735431,69.24601792
RUMAH TERES - TENGAH,"TAMAN REKO MUTIARA, ULU LANGAT",16,2.9528774,101.7895735,26.67011261
RUMAH TERES - TENGAH,"TAMAN RESTU, ULU LANGAT",19,2.98897,101.808918,39.66689589
RUMAH TERES - TENGAH,"TAMAN RHU, KUALA SELANGOR",21,3.3172158,101.2757618,28.46261887
RUMAH TERES - TENGAH,"TAMAN RIA 1 KLANG, KLANG",16,2.998061,101.4854394,27.05972014
RUMAH TERES - TENGAH,"TAMAN RIA 2 (PEKAN SG PELEK), SEPANG",22,2.6434316,101.71964,30.98755152
RUMAH TERES - TENGAH,"TAMAN RIA MIN, KUALA SELANGOR",10,3.426913,101.173252,26.28214402
RUMAH TERES - TENGAH,"TAMAN RIA (PL 304) TG KARANG, KUALA SELANGOR",11,3.4230421,101.1831497,20.78935768
RUMAH TERES - TENGAH,"TAMAN RIA SUNGAI BESAR, SABAK BERNAM",15,3.676035,100.980122,16.72667098
RUMAH TERES - TENGAH,"TAMAN RIA, ULU LANGAT",14,2.9939987,101.8040158,35.96242182
RUMAH TERES - TENGAH,"TAMAN RIMBAYU, KUALA LANGAT",116,2.9498348,101.547645,6.99199189
RUMAH TERES - TENGAH,"TAMAN ROWTHER, KUALA LUMPUR",78,3.2195357,101.6977461,29.47710146
RUMAH TERES - TENGAH,"TAMAN SAGA EMAS, ULU LANGAT",22,2.997892,101.7997319,20.7693269
RUMAH TERES - TENGAH,"TAMAN SAGA KLANG, KLANG",99,3.0193603,101.4715394,28.18874973
RUMAH TERES - TENGAH,"TAMAN SAGA P/L 327, KLANG",10,3.016327,101.47318,23.24053272
RUMAH TERES - TENGAH,"TAMAN SAGA ULU LANGAT, ULU LANGAT",183,3.1143339,101.7716103,34.82679647
RUMAH TERES - TENGAH,"TAMAN SAHABAT (SEMENYIH), ULU LANGAT",19,2.95957,101.8448752,31.08876315
RUMAH TERES - TENGAH,"TAMAN SAHABAT TPG, KUALA LANGAT",12,2.8038283,101.4950699,18.06548739
RUMAH TERES - TENGAH,"TAMAN SAKAPP, ULU LANGAT",16,2.9936432,101.7891995,23.88445049
RUMAH TERES - TENGAH,"TAMAN SA, KUALA LUMPUR",14,3.145719,101.669117,24.68131606
RUMAH TERES - TENGAH,"TAMAN SALAK BAIDURI (LABU), SEPANG",24,2.790237,101.749199,35.62201283
RUMAH TERES - TENGAH,"TAMAN SALAK PERDANA, SEPANG",80,2.8385686,101.7230116,66.52926658
RUMAH TERES - TENGAH,"TAMAN SALMON, KUALA SELANGOR",10,3.340184,101.249762,21.44647124
RUMAH TERES - TENGAH,"TAMAN SAMUDRA, GOMBAK",230,3.233091,101.6977838,28.59990022
RUMAH TERES - TENGAH,"TAMAN SAMUDRA TERES BATU, GOMBAK",33,3.23021,101.6942332,15.50522104
RUMAH TERES - TENGAH,"TAMAN SARAYA, ULU LANGAT",176,3.113693,101.7605002,34.637745
RUMAH TERES - TENGAH,"TAMAN SARI, KUALA LANGAT",72,2.816282,101.5034738,25.59664941
RUMAH TERES - TENGAH,"TAMAN SATRIA, KUALA LANGAT",12,2.912422,101.499183,38.8514958
RUMAH TERES - TENGAH,"TAMAN SAUJANA 3 (P/L 1449), KLANG",19,3.0148025,101.4565925,31.93773403
RUMAH TERES - TENGAH,"TAMAN SAUJANA DAMAI, ULU LANGAT",28,3.020634,101.8083881,24.91605044
RUMAH TERES - TENGAH,"TAMAN SAUJANA KAPAR BARU (P/L 1431), KLANG",11,3.144184,101.3831438,28.56519885
RUMAH TERES - TENGAH,"TAMAN SAUJANA KAPAR, KLANG",16,3.144184,101.3831438,50.08438551
RUMAH TERES - TENGAH,"TAMAN SAUJANA MERU, KLANG",22,3.136359,101.4266948,30.70164199
RUMAH TERES - TENGAH,"TAMAN SAUJANA (P/L 1429), KLANG",14,3.0133126,101.4630194,29.63525048
RUMAH TERES - TENGAH,"TAMAN SAUJANA (P/L 1443), KLANG",23,3.0133126,101.4630194,25.4081157
RUMAH TERES - TENGAH,"TAMAN SAUJANA PL 4344 AND 4345, KLANG",39,3.044917,101.4455621,40.44949688
RUMAH TERES - TENGAH,"TAMAN SAUJANA PUCHONG, PETALING",778,2.993878,101.6394199,37.09541811
RUMAH TERES - TENGAH,"TAMAN SAUJANA RAWANG, GOMBAK",147,3.3420608,101.510707,33.22686847
RUMAH TERES - TENGAH,"TAMAN SAUJANA SEMENYIH, ULU LANGAT",17,2.947441,101.8451441,36.32871626
RUMAH TERES - TENGAH,"TAMAN SAUJANA UTAMA, KUALA SELANGOR",525,3.2095074,101.4621094,32.97741351
RUMAH TERES - TENGAH,"TAMAN SEGAMAN, ULU LANGAT",36,2.9936432,101.7891995,37.26895119
RUMAH TERES - TENGAH,"TAMAN SEGAR, KUALA LUMPUR",59,3.090148,101.7414979,26.47620263
RUMAH TERES - TENGAH,"TAMAN SEGAR PERDANA, ULU LANGAT",231,3.091321,101.7623761,30.33396285
RUMAH TERES - TENGAH,"TAMAN SEJAHTERA KLANG, KLANG",44,3.043061,101.4406571,34.83566846
RUMAH TERES - TENGAH,"TAMAN SEJAHTERA KUALA LUMPUR, KUALA LUMPUR",13,3.193389,101.6654108,21.76635875
RUMAH TERES - TENGAH,"TAMAN SEJAHTERA KUALA SELANGOR, KUALA SELANGOR",20,3.1901865,101.3144887,38.05837525
RUMAH TERES - TENGAH,"TAMAN SEJATI 5, KLANG",20,3.015738,101.466936,28.74345239
RUMAH TERES - TENGAH,"TAMAN SEJATI, KLANG",92,3.0157368,101.4703536,34.92513548
RUMAH TERES - TENGAH,"TAMAN SEKAMAT, ULU LANGAT",51,3.024561,101.7844289,34.07493276
RUMAH TERES - TENGAH,"TAMAN SEKINCHAN JAYA, SABAK BERNAM",14,3.498745,101.107584,44.10742132
RUMAH TERES - TENGAH,"TAMAN SELASEH, GOMBAK",133,3.230743,101.6945449,29.93990612
RUMAH TERES - TENGAH,"TAMAN SELATAN, KLANG",150,3.029856,101.441687,34.54722272
RUMAH TERES - TENGAH,"TAMAN SELAT DAMAI, KLANG",32,2.993474,101.409448,29.06231096
RUMAH TERES - TENGAH,"TAMAN SELAYANG BAHAGIA, GOMBAK",22,3.235434,101.6514281,31.74014675
RUMAH TERES - TENGAH,"TAMAN SELAYANG BARU, GOMBAK",99,3.249754,101.6594489,34.39817456
RUMAH TERES - TENGAH,"TAMAN SELAYANG INDAH, GOMBAK",20,3.238815,101.6562701,32.0543584
RUMAH TERES - TENGAH,"TAMAN SELAYANG JAYA, GOMBAK",178,3.24066,101.6479069,32.14243228
RUMAH TERES - TENGAH,"TAMAN SELAYANG MULIA, GOMBAK",83,3.268913,101.676029,30.36287433
RUMAH TERES - TENGAH,"TAMAN SELAYANG PERMAI, GOMBAK",12,3.251891,101.687261,22.19994171
RUMAH TERES - TENGAH,"TAMAN SELAYANG SEJATI, GOMBAK",20,3.253057,101.670897,26.09826622
RUMAH TERES - TENGAH,"TAMAN SELAYANG UTAMA, GOMBAK",101,3.237264,101.6426819,34.36413006
RUMAH TERES - TENGAH,"TAMAN SELESA, HULU SELANGOR",14,3.563565,101.6696678,24.97913609
RUMAH TERES - TENGAH,"TAMAN SEMARAK, ULU LANGAT",37,2.977825,101.7776099,33.05474051
RUMAH TERES - TENGAH,"TAMAN SEMENTA (P/L 3979), KLANG",18,3.093449,101.3786611,43.45260183
RUMAH TERES - TENGAH,"TAMAN SEMENYIH HEIGHTS, ULU LANGAT",25,2.9543462,101.8453383,35.36747195
RUMAH TERES - TENGAH,"TAMAN SEMENYIH IMPIAN, ULU LANGAT",68,2.991405,101.8731332,34.97660112
RUMAH TERES - TENGAH,"TAMAN SEMENYIH INDAH, ULU LANGAT",101,2.94509,101.832278,35.0585782
RUMAH TERES - TENGAH,"TAMAN SEMENYIH JAYA, ULU LANGAT",12,2.945597,101.8360148,22.54716294
RUMAH TERES - TENGAH,"TAMAN SEMENYIH MEWAH, ULU LANGAT",180,2.950547,101.8285936,38.26836264
RUMAH TERES - TENGAH,"TAMAN SEMENYIH PERMATA, ULU LANGAT",35,2.983839,101.8647197,32.22363548
RUMAH TERES - TENGAH,"TAMAN SEMENYIH RIA, ULU LANGAT",12,2.98771,101.869,43.69089842
RUMAH TERES - TENGAH,"TAMAN SEMENYIH, ULU LANGAT",11,2.9543462,101.8453383,-17.24009449
RUMAH TERES - TENGAH,"TAMAN SENTOSA 70, KLANG",33,3.0102224,101.4705869,17.21360864
RUMAH TERES - TENGAH,"TAMAN SENTOSA BTG BERJUNTAI, KUALA SELANGOR",13,3.3806631,101.4086247,-5.805138569
RUMAH TERES - TENGAH,"TAMAN SENTOSA DYNASTY (P/L 10472 10474), KLANG",40,2.9940851,101.4821904,43.30740331
RUMAH TERES - TENGAH,"TAMAN SENTOSA JAYA 2, KLANG",28,3.0110433,101.4676214,33.5853955
RUMAH TERES - TENGAH,"TAMAN SENTOSA KLANG, KLANG",2068,2.9940851,101.4821904,36.11093304
RUMAH TERES - TENGAH,"TAMAN SENTOSA PERDANA, KLANG",115,3.00745,101.478244,34.67872572
RUMAH TERES - TENGAH,"TAMAN SENTOSA P/L 10359, KLANG",25,2.9940851,101.4821904,34.77783465
RUMAH TERES - TENGAH,"TAMAN SENTOSA P/L 10471, KLANG",31,2.9940851,101.4821904,-100.1078923
RUMAH TERES - TENGAH,"TAMAN SENTOSA RIA KLANG, KLANG",20,3.0014897,101.4809535,26.08419584
RUMAH TERES - TENGAH,"TAMAN SENTOSA, ULU LANGAT",12,2.993284,101.8069031,38.16068166
RUMAH TERES - TENGAH,"TAMAN SEPAKAT KLANG, KLANG",18,2.99907,101.5092832,30.10008738
RUMAH TERES - TENGAH,"TAMAN SEPUTEH, KUALA LUMPUR",54,3.118541,101.6806,21.68727633
RUMAH TERES - TENGAH,"TAMAN SERDANG JAYA SEK 4 7, PETALING",77,3.019452,101.7095906,33.96200909
RUMAH TERES - TENGAH,"TAMAN SERDANG PERMATA, PETALING",54,3.101743,101.6140949,38.16770147
RUMAH TERES - TENGAH,"TAMAN SERDANG RAYA SEK 2, PETALING",10,3.0449941,101.7048524,35.30170303
RUMAH TERES - TENGAH,"TAMAN SERDANG RAYA SEK 3, PETALING",13,3.0402541,101.7023182,44.37493224
RUMAH TERES - TENGAH,"TAMAN SERDANG REKA, PETALING",22,3.038145,101.704658,38.54588682
RUMAH TERES - TENGAH,"TAMAN SERDANG UTAMA, PETALING",34,3.030185,101.6990759,36.41454009
RUMAH TERES - TENGAH,"TAMAN SERENDAH MAKMUR, HULU SELANGOR",167,3.360784,101.597561,23.66312333
RUMAH TERES - TENGAH,"TAMAN SERENDAH UTAMA, HULU SELANGOR",25,3.3703876,101.6154218,29.52958172
RUMAH TERES - TENGAH,"TAMAN SERI ALAM, KUALA SELANGOR",31,3.3222551,101.2541573,35.01753818
RUMAH TERES - TENGAH,"TAMAN SERI AMAN, ULU LANGAT",37,3.071872,101.7583628,36.4854455
RUMAH TERES - TENGAH,"TAMAN SERI AMPANG HILIR/ANGSANA HILIR, ULU LANGAT",39,3.1490135,101.7412473,31.17334403
RUMAH TERES - TENGAH,"TAMAN SERI AMPANG, ULU LANGAT",17,3.141151,101.7747349,27.61646297
RUMAH TERES - TENGAH,"TAMAN SERI ANDALAS JAYA, KLANG",58,3.0054768,101.4495309,32.56991807
RUMAH TERES - TENGAH,"TAMAN SERI ANDALAS, KLANG",728,3.019775,101.450543,32.71609012
RUMAH TERES - TENGAH,"TAMAN SERI AWANA 3, KLANG",11,3.073,101.429396,33.72784655
RUMAH TERES - TENGAH,"TAMAN SERI AWANA, KLANG",42,3.072231,101.4311239,35.86869236
RUMAH TERES - TENGAH,"TAMAN SERI BAHAGIA KLANG, KLANG",71,3.0090821,101.4837918,37.26561653
RUMAH TERES - TENGAH,"TAMAN SERI BAHAGIA ULU LANGAT, ULU LANGAT",284,3.059517,101.751854,32.65253213
RUMAH TERES - TENGAH,"TAMAN SERI BAHTERA (BUKIT MEWAH & BUKIT ASA), KUALA LUMPUR",71,3.103821,101.7378511,34.26122604
RUMAH TERES - TENGAH,"TAMAN SERI BANGI, ULU LANGAT",11,2.89952,101.7800201,-2.766639106
RUMAH TERES - TENGAH,"TAMAN SERI BAYU SEPANG, SEPANG",124,2.60144,101.692858,21.72063433
RUMAH TERES - TENGAH,"TAMAN SERI BELIMBING, ULU LANGAT",11,3.039858,101.7327071,26.75939482
RUMAH TERES - TENGAH,"TAMAN SERI BESTARI, KUALA SELANGOR",13,3.376183,101.4098249,15.86689932
RUMAH TERES - TENGAH,"TAMAN SERI BINTANG, KUALA LUMPUR",62,3.188006,101.6490931,32.60428457
RUMAH TERES - TENGAH,"TAMAN SERI BUKIT SEGAMBUT, KUALA LUMPUR",44,3.182577,101.648142,32.03068965
RUMAH TERES - TENGAH,"TAMAN SERI BULOH, PETALING",96,3.202214,101.542315,32.25614189
RUMAH TERES - TENGAH,"TAMAN SERI BUNUT, KUALA LANGAT",11,2.824689,101.5002698,40.14151873
RUMAH TERES - TENGAH,"TAMAN SERI CAHAYA, KUALA SELANGOR",12,3.377914,101.3973188,12.1764609
RUMAH TERES - TENGAH,"TAMAN SERI CENDEKIA (TAMAN CONNAUGHT), KUALA LUMPUR",198,3.0841108,101.7320198,32.01952891
RUMAH TERES - TENGAH,"TAMAN SERI CHERAS, ULU LANGAT",62,3.058128,101.7620032,37.10687638
RUMAH TERES - TENGAH,"TAMAN SERI DAGANG, KUALA LANGAT",25,2.83003,101.6170351,36.8788456
RUMAH TERES - TENGAH,"TAMAN SERI DELIMA (PKNS HOUSING SCHEME), KUALA LUMPUR",30,3.204115,101.6669902,31.90543808
RUMAH TERES - TENGAH,"TAMAN SERI DESA, KUALA LANGAT",14,2.769185,101.453027,31.70597316
RUMAH TERES - TENGAH,"TAMAN SERI EMAS, ULU LANGAT",31,2.987117,101.7853571,34.90262895
RUMAH TERES - TENGAH,"TAMAN SERI ENDAH, KUALA LUMPUR",100,3.063702,101.6946929,29.19846085
RUMAH TERES - TENGAH,"TAMAN SERI GADUNG, KLANG",39,3.0281905,101.420785,32.9094467
RUMAH TERES - TENGAH,"TAMAN SERI GOMBAK, GOMBAK",1107,3.2453555,101.7019249,33.64876755
RUMAH TERES - TENGAH,"TAMAN SERI HANECO, ULU LANGAT",103,2.97208,101.8645499,38.50492207
RUMAH TERES - TENGAH,"TAMAN SERI HARTAMAS, KUALA LUMPUR",138,3.1599626,101.6520463,25.2084013
RUMAH TERES - TENGAH,"TAMAN SERI HIJAU, GOMBAK",21,3.32567,101.5785601,43.70256687
RUMAH TERES - TENGAH,"TAMAN SERI IJOK (P/L: 123), KUALA SELANGOR",20,3.314643,101.4075942,29.89299586
RUMAH TERES - TENGAH,"TAMAN SERI IMPIAN, ULU LANGAT",27,2.9386,101.90919,30.61272648
RUMAH TERES - TENGAH,"TAMAN SERI INDAH 2 (P/L 10363), KLANG",46,3.03106,101.7673279,32.98189879
RUMAH TERES - TENGAH,"TAMAN SERI INDAH KLANG, KLANG",33,3.0084825,101.4752176,33.5985844
RUMAH TERES - TENGAH,"TAMAN SERI INDAH (PL 306), KUALA SELANGOR",10,3.379514,101.400872,41.26416027
RUMAH TERES - TENGAH,"TAMAN SERI INDAH SABAK BERNAM, SABAK BERNAM",11,3.677886,100.9727939,45.98322051
RUMAH TERES - TENGAH,"TAMAN SERI INDAH ULU LANGAT, ULU LANGAT",36,3.03106,101.7673279,33.33804648
RUMAH TERES - TENGAH,"TAMAN SERI INTAN (AMPANG), ULU LANGAT",16,3.1378642,101.7833606,31.63371076
RUMAH TERES - TENGAH,"TAMAN SERI INTAN, ULU LANGAT",20,3.1378642,101.7833606,29.22433027
RUMAH TERES - TENGAH,"TAMAN SERI ISTANA SUB LOT 79 SEK 29, KLANG",11,3.031388,101.4485738,33.11462766
RUMAH TERES - TENGAH,"TAMAN SERI JARUM, KUALA LANGAT",42,2.8744907,101.4928425,38.09204411
RUMAH TERES - TENGAH,"TAMAN SERI JAYA KLANG, KLANG",16,3.010612,101.4691241,37.18345765
